image_id,file_name,block,algorithm,resolution,pck,kp_vis,kp_det,tiempo_ms
437331,000000437331.jpg,outdoor,movenet,medium,66.67,15,13,18.7
411754,000000411754.jpg,indoor,movenet,medium,58.33,12,17,18.6
427034,000000427034.jpg,indoor,movenet,high,0.0,1,6,53.3
397133,000000397133.jpg,indoor,blazepose,high,100.0,13,17,70.8
411754,000000411754.jpg,indoor,movenet,high,58.33,12,17,18.7
439994,000000439994.jpg,outdoor,movenet,medium,92.86,14,15,19.0
273232,000000273232.jpg,outdoor,blazepose,low,0.0,14,0,9.4
333745,000000333745.jpg,outdoor,blazepose,medium,0.0,16,17,70.8
313034,000000313034.jpg,indoor,movenet,medium,100.0,7,11,20.7
35062,000000035062.jpg,indoor,blazepose,low,0.0,3,0,9.6
256192,000000256192.jpg,outdoor,blazepose,low,0.0,13,0,9.2
420916,000000420916.jpg,outdoor,blazepose,medium,100.0,7,17,69.9
182155,000000182155.jpg,indoor,movenet,medium,90.0,10,11,18.6
491090,000000491090.jpg,outdoor,blazepose,low,100.0,14,17,70.1
154644,000000154644.jpg,indoor,movenet,low,66.67,9,7,19.0
535306,000000535306.jpg,outdoor,blazepose,medium,0.0,3,0,72.3
481390,000000481390.jpg,outdoor,movenet,high,0.0,17,17,19.6
520707,000000520707.jpg,indoor,movenet,low,0.0,13,13,19.2
53529,000000053529.jpg,outdoor,movenet,medium,50.0,2,4,19.8
59598,000000059598.jpg,indoor,blazepose,high,0.0,10,0,9.7
537270,000000537270.jpg,indoor,movenet,medium,50.0,10,9,19.7
571857,000000571857.jpg,outdoor,blazepose,medium,0.0,17,0,9.5
16228,000000016228.jpg,outdoor,movenet,high,0.0,12,14,19.3
378673,000000378673.jpg,outdoor,movenet,low,91.67,12,16,19.7
58393,000000058393.jpg,outdoor,blazepose,high,0.0,2,0,9.7
16598,000000016598.jpg,indoor,blazepose,medium,100.0,10,17,72.6
329219,000000329219.jpg,indoor,blazepose,medium,100.0,12,17,71.1
291634,000000291634.jpg,outdoor,movenet,high,93.33,15,16,19.1
122672,000000122672.jpg,outdoor,movenet,high,100.0,11,17,18.2
156292,000000156292.jpg,indoor,blazepose,high,0.0,16,0,9.4
464824,000000464824.jpg,outdoor,blazepose,low,0.0,7,0,9.1
278973,000000278973.jpg,outdoor,movenet,low,85.71,14,12,19.2
2261,000000002261.jpg,outdoor,blazepose,low,0.0,6,0,70.6
574315,000000574315.jpg,indoor,movenet,low,50.0,2,2,19.0
186042,000000186042.jpg,outdoor,blazepose,high,100.0,14,17,70.6
180101,000000180101.jpg,indoor,blazepose,low,9.09,11,17,70.7
512985,000000512985.jpg,outdoor,movenet,low,92.86,14,16,18.7
520910,000000520910.jpg,indoor,blazepose,medium,100.0,15,17,69.7
29397,000000029397.jpg,outdoor,movenet,medium,0.0,2,0,18.6
138979,000000138979.jpg,outdoor,movenet,low,86.67,15,17,18.3
212453,000000212453.jpg,indoor,blazepose,high,0.0,14,0,9.3
414385,000000414385.jpg,outdoor,blazepose,high,100.0,16,17,69.8
250901,000000250901.jpg,indoor,blazepose,low,0.0,4,0,9.3
128699,000000128699.jpg,outdoor,movenet,low,100.0,12,14,18.6
420916,000000420916.jpg,outdoor,movenet,low,0.0,7,10,18.2
221291,000000221291.jpg,outdoor,movenet,medium,100.0,12,13,18.1
273232,000000273232.jpg,outdoor,blazepose,high,100.0,14,17,69.7
243867,000000243867.jpg,outdoor,blazepose,low,0.0,4,0,9.3
82085,000000082085.jpg,outdoor,blazepose,high,100.0,15,17,69.6
86956,000000086956.jpg,indoor,movenet,high,83.33,12,10,18.3
15597,000000015597.jpg,outdoor,movenet,low,100.0,15,17,18.1
440475,000000440475.jpg,indoor,movenet,high,100.0,12,15,18.2
394940,000000394940.jpg,indoor,blazepose,high,100.0,8,17,69.9
156643,000000156643.jpg,indoor,blazepose,low,0.0,11,0,9.3
565853,000000565853.jpg,indoor,movenet,medium,100.0,12,17,18.7
318138,000000318138.jpg,indoor,movenet,low,18.18,11,12,18.6
402615,000000402615.jpg,outdoor,movenet,medium,100.0,13,17,18.2
68628,000000068628.jpg,outdoor,blazepose,medium,100.0,14,17,70.0
366884,000000366884.jpg,indoor,movenet,low,100.0,11,17,19.1
535306,000000535306.jpg,outdoor,movenet,low,66.67,3,4,18.4
381360,000000381360.jpg,outdoor,movenet,low,85.71,14,15,19.2
213255,000000213255.jpg,outdoor,blazepose,medium,100.0,11,17,72.2
376625,000000376625.jpg,outdoor,movenet,high,0.0,14,17,19.0
445834,000000445834.jpg,outdoor,movenet,medium,92.86,14,15,18.6
381971,000000381971.jpg,outdoor,blazepose,medium,0.0,8,17,69.7
289222,000000289222.jpg,outdoor,movenet,medium,0.0,5,10,18.5
381971,000000381971.jpg,outdoor,movenet,medium,87.5,8,12,18.5
173008,000000173008.jpg,indoor,movenet,high,91.67,12,11,18.2
260470,000000260470.jpg,outdoor,movenet,medium,77.78,9,10,18.1
394940,000000394940.jpg,indoor,blazepose,low,100.0,8,17,71.6
278973,000000278973.jpg,outdoor,movenet,high,92.86,14,13,18.8
256775,000000256775.jpg,outdoor,blazepose,low,0.0,16,0,9.3
549390,000000549390.jpg,outdoor,blazepose,low,100.0,15,17,71.3
389684,000000389684.jpg,outdoor,blazepose,high,0.0,14,0,9.7
568814,000000568814.jpg,indoor,movenet,high,100.0,7,11,18.9
251824,000000251824.jpg,indoor,movenet,low,0.0,2,2,17.9
58393,000000058393.jpg,outdoor,movenet,high,100.0,2,4,18.4
217872,000000217872.jpg,outdoor,blazepose,high,100.0,16,17,70.3
311180,000000311180.jpg,indoor,blazepose,medium,0.0,1,0,9.2
12576,000000012576.jpg,indoor,blazepose,high,100.0,4,17,70.2
381360,000000381360.jpg,outdoor,blazepose,medium,100.0,14,17,69.6
437331,000000437331.jpg,outdoor,blazepose,high,0.0,15,0,69.4
322724,000000322724.jpg,outdoor,movenet,high,100.0,14,17,19.2
284764,000000284764.jpg,indoor,movenet,medium,87.5,8,8,18.6
341469,000000341469.jpg,outdoor,movenet,low,100.0,17,17,18.2
329219,000000329219.jpg,indoor,movenet,high,91.67,12,16,18.9
16228,000000016228.jpg,outdoor,blazepose,medium,0.0,12,0,70.2
455624,000000455624.jpg,outdoor,movenet,low,83.33,12,12,18.6
402720,000000402720.jpg,indoor,movenet,medium,70.0,10,11,18.3
464824,000000464824.jpg,outdoor,blazepose,medium,85.71,7,17,70.2
317999,000000317999.jpg,indoor,movenet,medium,100.0,5,9,18.7
389684,000000389684.jpg,outdoor,movenet,medium,92.86,14,16,18.1
529148,000000529148.jpg,indoor,blazepose,medium,100.0,11,17,70.4
135604,000000135604.jpg,outdoor,movenet,medium,93.33,15,15,19.5
332570,000000332570.jpg,indoor,movenet,low,0.0,1,0,18.1
493864,000000493864.jpg,outdoor,movenet,low,100.0,15,17,18.3
458109,000000458109.jpg,outdoor,blazepose,medium,0.0,2,0,9.2
329219,000000329219.jpg,indoor,blazepose,low,33.33,12,17,70.1
497344,000000497344.jpg,indoor,movenet,medium,100.0,7,8,18.6
566282,000000566282.jpg,outdoor,blazepose,high,0.0,15,17,70.4
361919,000000361919.jpg,outdoor,blazepose,medium,0.0,14,17,69.7
516173,000000516173.jpg,outdoor,movenet,high,92.31,13,15,19.0
325483,000000325483.jpg,indoor,blazepose,high,100.0,14,17,70.2
334399,000000334399.jpg,indoor,movenet,medium,31.25,16,14,18.9
58393,000000058393.jpg,outdoor,blazepose,medium,0.0,2,0,9.3
243867,000000243867.jpg,outdoor,movenet,high,0.0,4,0,18.8
212453,000000212453.jpg,indoor,movenet,low,0.0,14,0,18.3
12576,000000012576.jpg,indoor,blazepose,low,0.0,4,17,70.5
497344,000000497344.jpg,indoor,blazepose,medium,100.0,7,17,70.6
549390,000000549390.jpg,outdoor,movenet,high,100.0,15,16,19.0
474854,000000474854.jpg,indoor,blazepose,high,100.0,10,17,70.5
376322,000000376322.jpg,indoor,blazepose,low,0.0,7,0,9.3
464824,000000464824.jpg,outdoor,blazepose,high,0.0,7,0,9.4
504074,000000504074.jpg,indoor,movenet,low,7.14,14,14,18.6
212453,000000212453.jpg,indoor,movenet,high,0.0,14,0,18.6
86956,000000086956.jpg,indoor,movenet,low,0.0,12,11,18.3
274708,000000274708.jpg,outdoor,movenet,low,100.0,12,17,18.4
226662,000000226662.jpg,outdoor,movenet,high,0.0,8,0,20.1
68093,000000068093.jpg,outdoor,blazepose,low,100.0,14,17,70.3
82715,000000082715.jpg,outdoor,blazepose,high,93.75,16,17,70.3
347265,000000347265.jpg,outdoor,blazepose,high,0.0,16,0,9.2
150417,000000150417.jpg,indoor,movenet,low,100.0,11,14,19.0
91500,000000091500.jpg,indoor,movenet,medium,86.67,15,13,18.4
227491,000000227491.jpg,outdoor,blazepose,high,100.0,17,17,70.6
425702,000000425702.jpg,outdoor,movenet,low,63.64,11,9,18.6
59598,000000059598.jpg,indoor,blazepose,low,0.0,10,0,70.2
83540,000000083540.jpg,outdoor,movenet,high,43.75,16,7,18.7
287347,000000287347.jpg,indoor,movenet,high,90.91,11,13,18.4
499622,000000499622.jpg,outdoor,blazepose,medium,100.0,11,17,70.2
482585,000000482585.jpg,outdoor,blazepose,high,0.0,11,0,9.5
388927,000000388927.jpg,indoor,movenet,low,0.0,4,1,18.9
546219,000000546219.jpg,indoor,movenet,high,0.0,9,11,18.3
565853,000000565853.jpg,indoor,movenet,low,91.67,12,14,18.5
67213,000000067213.jpg,outdoor,movenet,low,12.5,8,3,18.3
426836,000000426836.jpg,outdoor,movenet,low,100.0,12,17,18.5
280930,000000280930.jpg,indoor,movenet,high,100.0,12,15,18.4
516173,000000516173.jpg,outdoor,movenet,medium,92.31,13,15,18.5
193926,000000193926.jpg,outdoor,blazepose,low,0.0,2,0,70.2
15597,000000015597.jpg,outdoor,blazepose,high,100.0,15,17,70.4
488592,000000488592.jpg,outdoor,movenet,high,100.0,9,17,18.8
287347,000000287347.jpg,indoor,movenet,low,100.0,11,15,18.5
260470,000000260470.jpg,outdoor,movenet,high,77.78,9,10,18.7
16598,000000016598.jpg,indoor,movenet,medium,100.0,10,10,18.1
66771,000000066771.jpg,indoor,movenet,medium,100.0,9,12,18.4
336209,000000336209.jpg,outdoor,movenet,medium,92.86,14,16,18.5
361919,000000361919.jpg,outdoor,movenet,medium,0.0,14,17,18.4
82715,000000082715.jpg,outdoor,movenet,medium,87.5,16,15,18.4
403584,000000403584.jpg,outdoor,movenet,high,80.0,10,14,18.9
470779,000000470779.jpg,outdoor,blazepose,low,0.0,16,0,9.2
289222,000000289222.jpg,outdoor,blazepose,low,100.0,5,17,70.3
189752,000000189752.jpg,indoor,movenet,medium,33.33,6,11,18.7
425702,000000425702.jpg,outdoor,blazepose,low,0.0,11,0,9.3
110784,000000110784.jpg,outdoor,movenet,high,80.0,15,14,18.3
164602,000000164602.jpg,indoor,blazepose,low,91.67,12,17,71.3
118921,000000118921.jpg,outdoor,blazepose,high,100.0,17,17,70.1
427034,000000427034.jpg,indoor,blazepose,medium,0.0,1,0,9.4
381360,000000381360.jpg,outdoor,blazepose,low,100.0,14,17,70.3
287347,000000287347.jpg,indoor,blazepose,low,100.0,11,17,70.4
140987,000000140987.jpg,indoor,blazepose,low,100.0,6,17,70.3
55528,000000055528.jpg,indoor,movenet,high,100.0,10,14,18.8
435208,000000435208.jpg,indoor,blazepose,medium,0.0,14,0,9.3
243867,000000243867.jpg,outdoor,blazepose,high,0.0,4,0,9.2
150417,000000150417.jpg,indoor,blazepose,low,100.0,11,17,70.4
347265,000000347265.jpg,outdoor,movenet,high,100.0,16,17,18.8
147729,000000147729.jpg,indoor,movenet,high,40.0,5,3,18.3
416451,000000416451.jpg,indoor,blazepose,medium,100.0,12,17,70.3
387916,000000387916.jpg,outdoor,movenet,low,0.0,12,14,18.5
121242,000000121242.jpg,outdoor,blazepose,medium,0.0,15,0,20.4
318138,000000318138.jpg,indoor,movenet,medium,36.36,11,14,27.5
66771,000000066771.jpg,indoor,blazepose,medium,100.0,9,17,70.6
229111,000000229111.jpg,indoor,blazepose,high,100.0,8,17,70.4
6460,000000006460.jpg,outdoor,movenet,medium,35.71,14,5,18.6
172617,000000172617.jpg,indoor,movenet,medium,100.0,10,10,18.4
376322,000000376322.jpg,indoor,movenet,high,28.57,7,13,18.5
313034,000000313034.jpg,indoor,blazepose,low,100.0,7,17,70.5
29397,000000029397.jpg,outdoor,blazepose,low,0.0,2,0,10.0
426268,000000426268.jpg,outdoor,blazepose,low,0.0,9,0,9.4
405195,000000405195.jpg,indoor,movenet,high,0.0,3,0,18.5
540414,000000540414.jpg,outdoor,blazepose,medium,0.0,16,17,70.5
97337,000000097337.jpg,indoor,movenet,low,62.5,8,12,18.7
507473,000000507473.jpg,indoor,blazepose,high,100.0,11,17,70.4
231580,000000231580.jpg,indoor,movenet,high,85.71,14,14,18.9
492937,000000492937.jpg,outdoor,blazepose,medium,0.0,6,0,9.6
260470,000000260470.jpg,outdoor,blazepose,medium,0.0,9,0,9.1
59635,000000059635.jpg,outdoor,blazepose,medium,0.0,16,17,70.2
214720,000000214720.jpg,indoor,movenet,high,100.0,11,13,18.2
334399,000000334399.jpg,indoor,blazepose,high,6.25,16,17,70.2
16228,000000016228.jpg,outdoor,movenet,medium,0.0,12,14,18.6
177213,000000177213.jpg,indoor,movenet,low,100.0,2,3,18.5
256775,000000256775.jpg,outdoor,movenet,low,93.75,16,16,18.4
476258,000000476258.jpg,outdoor,blazepose,low,100.0,16,17,70.1
151000,000000151000.jpg,indoor,movenet,high,0.0,15,15,18.6
546717,000000546717.jpg,indoor,blazepose,low,100.0,12,17,70.3
319100,000000319100.jpg,indoor,blazepose,low,92.86,14,17,70.2
442746,000000442746.jpg,outdoor,blazepose,medium,100.0,11,17,70.3
465549,000000465549.jpg,indoor,blazepose,medium,100.0,12,17,70.3
15956,000000015956.jpg,indoor,blazepose,low,0.0,13,0,70.1
82715,000000082715.jpg,outdoor,movenet,high,87.5,16,15,19.0
142620,000000142620.jpg,indoor,movenet,medium,92.31,13,13,18.2
84270,000000084270.jpg,indoor,blazepose,low,61.54,13,17,70.5
424551,000000424551.jpg,outdoor,movenet,high,100.0,15,17,18.5
516173,000000516173.jpg,outdoor,movenet,low,100.0,13,15,18.4
467176,000000467176.jpg,indoor,blazepose,high,100.0,10,17,70.4
559543,000000559543.jpg,indoor,movenet,high,100.0,11,14,18.7
156292,000000156292.jpg,indoor,blazepose,low,0.0,16,0,9.2
109313,000000109313.jpg,indoor,movenet,low,100.0,14,16,17.9
97988,000000097988.jpg,outdoor,movenet,low,100.0,16,17,18.3
347265,000000347265.jpg,outdoor,movenet,low,100.0,16,17,18.2
504074,000000504074.jpg,indoor,movenet,high,7.14,14,14,18.7
66771,000000066771.jpg,indoor,movenet,high,100.0,9,12,18.5
212453,000000212453.jpg,indoor,movenet,medium,0.0,14,0,18.3
122962,000000122962.jpg,indoor,blazepose,medium,0.0,16,17,70.1
198489,000000198489.jpg,outdoor,blazepose,low,100.0,15,17,70.5
226662,000000226662.jpg,outdoor,movenet,low,0.0,8,3,18.6
398377,000000398377.jpg,indoor,blazepose,medium,26.67,15,17,70.4
286422,000000286422.jpg,outdoor,movenet,high,100.0,13,17,18.8
121242,000000121242.jpg,outdoor,movenet,low,66.67,15,12,18.3
366884,000000366884.jpg,indoor,blazepose,low,0.0,11,0,9.3
84270,000000084270.jpg,indoor,blazepose,high,0.0,13,0,9.2
291634,000000291634.jpg,outdoor,blazepose,low,0.0,15,0,9.3
251824,000000251824.jpg,indoor,blazepose,low,0.0,2,0,9.2
82812,000000082812.jpg,outdoor,movenet,low,100.0,14,16,18.4
256192,000000256192.jpg,outdoor,blazepose,medium,0.0,13,0,9.4
356387,000000356387.jpg,outdoor,movenet,high,100.0,9,14,18.6
497344,000000497344.jpg,indoor,movenet,high,100.0,7,8,18.3
12576,000000012576.jpg,indoor,movenet,high,100.0,4,8,18.4
361919,000000361919.jpg,outdoor,blazepose,low,0.0,14,0,70.3
58393,000000058393.jpg,outdoor,blazepose,low,0.0,2,0,9.4
23359,000000023359.jpg,outdoor,movenet,low,100.0,17,17,18.4
243989,000000243989.jpg,outdoor,movenet,low,83.33,12,11,17.6
30504,000000030504.jpg,outdoor,blazepose,medium,100.0,12,17,70.3
59598,000000059598.jpg,indoor,movenet,high,90.0,10,16,18.5
297084,000000297084.jpg,indoor,movenet,medium,100.0,8,12,17.7
440475,000000440475.jpg,indoor,blazepose,high,0.0,12,17,70.3
470779,000000470779.jpg,outdoor,blazepose,high,100.0,16,17,71.0
186042,000000186042.jpg,outdoor,movenet,medium,85.71,14,14,18.5
445722,000000445722.jpg,outdoor,blazepose,high,0.0,2,0,70.4
361919,000000361919.jpg,outdoor,movenet,high,0.0,14,17,18.8
516173,000000516173.jpg,outdoor,blazepose,high,100.0,13,17,70.4
297084,000000297084.jpg,indoor,blazepose,low,100.0,8,17,70.5
419408,000000419408.jpg,outdoor,blazepose,medium,100.0,15,17,70.5
12576,000000012576.jpg,indoor,blazepose,medium,100.0,4,17,70.3
260261,000000260261.jpg,outdoor,movenet,medium,100.0,11,16,18.5
393056,000000393056.jpg,outdoor,movenet,medium,100.0,11,17,18.4
387916,000000387916.jpg,outdoor,movenet,medium,0.0,12,14,18.1
394940,000000394940.jpg,indoor,movenet,high,100.0,8,11,18.8
243867,000000243867.jpg,outdoor,movenet,low,0.0,4,15,18.6
341469,000000341469.jpg,outdoor,blazepose,high,100.0,17,17,70.7
173008,000000173008.jpg,indoor,blazepose,low,100.0,12,17,70.6
282298,000000282298.jpg,indoor,movenet,high,0.0,15,12,18.2
488592,000000488592.jpg,outdoor,blazepose,medium,100.0,9,17,70.3
465549,000000465549.jpg,indoor,movenet,low,16.67,12,13,18.5
571857,000000571857.jpg,outdoor,movenet,high,0.0,17,17,18.3
568814,000000568814.jpg,indoor,movenet,medium,100.0,7,11,18.6
566282,000000566282.jpg,outdoor,movenet,high,0.0,15,17,18.4
568584,000000568584.jpg,indoor,movenet,high,8.33,12,11,18.4
82812,000000082812.jpg,outdoor,movenet,medium,7.14,14,10,18.4
80932,000000080932.jpg,indoor,blazepose,medium,0.0,11,0,9.7
311303,000000311303.jpg,indoor,blazepose,medium,0.0,1,0,9.2
222118,000000222118.jpg,indoor,movenet,medium,100.0,12,12,18.4
315492,000000315492.jpg,indoor,movenet,medium,100.0,4,11,17.7
233727,000000233727.jpg,outdoor,movenet,high,93.75,16,16,17.6
41990,000000041990.jpg,outdoor,movenet,medium,94.12,17,16,18.3
454067,000000454067.jpg,indoor,movenet,low,77.78,9,10,18.2
297084,000000297084.jpg,indoor,blazepose,medium,100.0,8,17,70.6
458109,000000458109.jpg,outdoor,movenet,low,0.0,2,0,18.7
122962,000000122962.jpg,indoor,movenet,high,56.25,16,11,18.3
473869,000000473869.jpg,indoor,blazepose,medium,100.0,12,17,71.0
301135,000000301135.jpg,outdoor,movenet,high,6.67,15,17,18.6
364126,000000364126.jpg,outdoor,movenet,high,100.0,15,17,18.1
341469,000000341469.jpg,outdoor,movenet,medium,100.0,17,17,18.3
512985,000000512985.jpg,outdoor,movenet,medium,92.86,14,16,18.1
86956,000000086956.jpg,indoor,blazepose,medium,0.0,12,0,70.2
511599,000000511599.jpg,outdoor,movenet,low,0.0,13,17,18.5
499622,000000499622.jpg,outdoor,blazepose,high,100.0,11,17,70.2
546717,000000546717.jpg,indoor,movenet,medium,91.67,12,13,18.7
497599,000000497599.jpg,indoor,movenet,low,100.0,9,12,18.4
465179,000000465179.jpg,indoor,movenet,medium,100.0,12,13,18.1
465549,000000465549.jpg,indoor,blazepose,low,100.0,12,17,70.2
296224,000000296224.jpg,outdoor,blazepose,medium,0.0,4,0,70.1
482585,000000482585.jpg,outdoor,movenet,high,100.0,11,17,18.7
16228,000000016228.jpg,outdoor,blazepose,low,0.0,12,0,9.2
296649,000000296649.jpg,outdoor,movenet,low,100.0,13,15,18.6
581062,000000581062.jpg,outdoor,movenet,high,100.0,14,17,18.4
435208,000000435208.jpg,indoor,movenet,high,85.71,14,13,18.4
12280,000000012280.jpg,indoor,movenet,low,100.0,13,17,18.4
201426,000000201426.jpg,indoor,blazepose,medium,0.0,10,17,70.7
52996,000000052996.jpg,indoor,movenet,high,0.0,15,9,18.6
179112,000000179112.jpg,indoor,movenet,low,87.5,8,8,18.1
222118,000000222118.jpg,indoor,blazepose,medium,100.0,12,17,71.2
550349,000000550349.jpg,outdoor,movenet,low,71.43,14,16,18.5
416451,000000416451.jpg,indoor,movenet,medium,0.0,12,15,18.3
302452,000000302452.jpg,indoor,blazepose,medium,0.0,8,17,70.2
559543,000000559543.jpg,indoor,blazepose,high,100.0,11,17,71.0
196141,000000196141.jpg,outdoor,blazepose,low,0.0,17,17,70.5
252701,000000252701.jpg,outdoor,movenet,low,100.0,16,16,18.6
311303,000000311303.jpg,indoor,movenet,medium,100.0,1,1,18.1
291791,000000291791.jpg,outdoor,blazepose,low,0.0,7,0,9.4
243989,000000243989.jpg,outdoor,movenet,medium,91.67,12,12,18.4
279278,000000279278.jpg,outdoor,movenet,high,27.27,11,9,18.6
301135,000000301135.jpg,outdoor,blazepose,medium,13.33,15,17,70.4
565853,000000565853.jpg,indoor,blazepose,low,100.0,12,17,70.3
67213,000000067213.jpg,outdoor,movenet,high,87.5,8,7,18.7
39785,000000039785.jpg,outdoor,movenet,high,100.0,16,17,18.5
402720,000000402720.jpg,indoor,blazepose,low,0.0,10,0,9.3
376322,000000376322.jpg,indoor,movenet,medium,28.57,7,13,18.3
309655,000000309655.jpg,outdoor,blazepose,high,100.0,13,17,70.4
465179,000000465179.jpg,indoor,movenet,high,100.0,12,13,18.5
364126,000000364126.jpg,outdoor,blazepose,medium,100.0,15,17,70.2
355257,000000355257.jpg,indoor,blazepose,high,100.0,10,17,70.3
571857,000000571857.jpg,outdoor,movenet,low,0.0,17,17,18.7
289222,000000289222.jpg,outdoor,blazepose,high,0.0,5,0,9.3
80932,000000080932.jpg,indoor,blazepose,low,0.0,11,0,9.2
495732,000000495732.jpg,indoor,movenet,medium,100.0,16,17,18.5
425221,000000425221.jpg,outdoor,movenet,low,87.5,8,13,17.4
455624,000000455624.jpg,outdoor,movenet,high,66.67,12,12,18.4
358923,000000358923.jpg,indoor,blazepose,high,100.0,10,17,70.7
403584,000000403584.jpg,outdoor,movenet,medium,80.0,10,14,18.6
55528,000000055528.jpg,indoor,movenet,low,100.0,10,14,18.3
29397,000000029397.jpg,outdoor,movenet,low,0.0,2,0,18.2
420916,000000420916.jpg,outdoor,blazepose,low,100.0,7,17,70.4
467176,000000467176.jpg,indoor,movenet,high,0.0,10,10,18.7
463730,000000463730.jpg,outdoor,blazepose,medium,100.0,16,17,70.1
348881,000000348881.jpg,outdoor,blazepose,medium,0.0,13,0,9.6
479126,000000479126.jpg,indoor,blazepose,low,100.0,15,17,70.4
572620,000000572620.jpg,outdoor,blazepose,low,0.0,16,17,70.3
381360,000000381360.jpg,outdoor,movenet,high,92.86,14,16,18.8
35062,000000035062.jpg,indoor,movenet,low,0.0,3,0,18.2
464824,000000464824.jpg,outdoor,movenet,medium,85.71,7,12,18.5
398377,000000398377.jpg,indoor,blazepose,high,33.33,15,17,70.4
465549,000000465549.jpg,indoor,blazepose,high,100.0,12,17,70.3
435208,000000435208.jpg,indoor,movenet,medium,85.71,14,13,18.6
297084,000000297084.jpg,indoor,movenet,low,100.0,8,13,42.8
432553,000000432553.jpg,outdoor,movenet,high,66.67,3,4,19.8
135604,000000135604.jpg,outdoor,blazepose,low,100.0,15,17,70.3
261318,000000261318.jpg,indoor,movenet,low,76.92,13,12,18.7
388927,000000388927.jpg,indoor,blazepose,low,0.0,4,17,70.3
198489,000000198489.jpg,outdoor,movenet,low,100.0,15,17,18.7
378673,000000378673.jpg,outdoor,blazepose,medium,100.0,12,17,70.2
376625,000000376625.jpg,outdoor,blazepose,low,0.0,14,0,9.3
325483,000000325483.jpg,indoor,movenet,high,85.71,14,13,18.9
442746,000000442746.jpg,outdoor,movenet,low,100.0,11,16,18.3
273232,000000273232.jpg,outdoor,blazepose,medium,100.0,14,17,70.3
450303,000000450303.jpg,indoor,blazepose,low,12.5,8,17,70.2
463730,000000463730.jpg,outdoor,movenet,medium,100.0,16,17,18.7
330818,000000330818.jpg,indoor,movenet,high,90.0,10,13,18.5
198489,000000198489.jpg,outdoor,blazepose,high,100.0,15,17,70.8
274708,000000274708.jpg,outdoor,blazepose,high,0.0,12,0,9.5
479126,000000479126.jpg,indoor,blazepose,medium,100.0,15,17,70.2
361238,000000361238.jpg,indoor,blazepose,low,100.0,8,17,70.6
445722,000000445722.jpg,outdoor,blazepose,medium,0.0,2,0,9.5
361238,000000361238.jpg,indoor,blazepose,medium,100.0,8,17,70.2
192607,000000192607.jpg,outdoor,movenet,low,100.0,16,17,18.7
311303,000000311303.jpg,indoor,blazepose,high,0.0,1,0,9.3
481567,000000481567.jpg,outdoor,blazepose,medium,100.0,10,17,70.0
448365,000000448365.jpg,outdoor,blazepose,high,100.0,16,17,70.6
2261,000000002261.jpg,outdoor,movenet,medium,83.33,6,13,18.8
550349,000000550349.jpg,outdoor,blazepose,high,71.43,14,17,70.3
289222,000000289222.jpg,outdoor,movenet,high,0.0,5,10,18.7
258388,000000258388.jpg,outdoor,blazepose,high,0.0,15,17,70.4
568814,000000568814.jpg,indoor,blazepose,low,100.0,7,17,69.9
196141,000000196141.jpg,outdoor,movenet,medium,0.0,17,17,18.3
404805,000000404805.jpg,outdoor,blazepose,medium,100.0,9,17,70.0
378673,000000378673.jpg,outdoor,movenet,high,100.0,12,17,18.8
164885,000000164885.jpg,outdoor,blazepose,high,100.0,16,17,70.2
30504,000000030504.jpg,outdoor,movenet,medium,100.0,12,16,18.8
348881,000000348881.jpg,outdoor,blazepose,high,0.0,13,0,9.2
516173,000000516173.jpg,outdoor,blazepose,low,100.0,13,17,70.2
231580,000000231580.jpg,indoor,blazepose,medium,100.0,14,17,70.2
376322,000000376322.jpg,indoor,blazepose,medium,0.0,7,0,9.3
173302,000000173302.jpg,indoor,movenet,high,71.43,7,13,18.8
213033,000000213033.jpg,outdoor,movenet,low,100.0,13,15,18.3
82812,000000082812.jpg,outdoor,blazepose,high,0.0,14,0,70.1
448365,000000448365.jpg,outdoor,blazepose,low,100.0,16,17,70.5
189752,000000189752.jpg,indoor,blazepose,high,0.0,6,0,9.4
419408,000000419408.jpg,outdoor,blazepose,high,100.0,15,17,70.4
537506,000000537506.jpg,outdoor,blazepose,medium,0.0,10,0,9.2
110042,000000110042.jpg,indoor,blazepose,low,70.0,10,17,70.1
356387,000000356387.jpg,outdoor,blazepose,low,0.0,9,0,9.4
274066,000000274066.jpg,outdoor,blazepose,medium,8.33,12,17,70.2
398377,000000398377.jpg,indoor,movenet,low,20.0,15,15,18.9
286422,000000286422.jpg,outdoor,movenet,low,92.31,13,16,18.3
66231,000000066231.jpg,indoor,movenet,medium,92.86,14,15,18.5
343218,000000343218.jpg,outdoor,blazepose,high,100.0,15,17,70.3
280930,000000280930.jpg,indoor,movenet,medium,100.0,12,15,18.5
571857,000000571857.jpg,outdoor,blazepose,low,0.0,17,0,9.4
404805,000000404805.jpg,outdoor,movenet,medium,88.89,9,11,18.4
254516,000000254516.jpg,outdoor,blazepose,low,0.0,13,0,9.4
552775,000000552775.jpg,indoor,movenet,high,100.0,3,5,18.5
233727,000000233727.jpg,outdoor,movenet,medium,93.75,16,16,18.2
493864,000000493864.jpg,outdoor,movenet,medium,100.0,15,17,18.0
439994,000000439994.jpg,outdoor,blazepose,high,100.0,14,17,70.2
426836,000000426836.jpg,outdoor,movenet,medium,100.0,12,17,18.6
121242,000000121242.jpg,outdoor,blazepose,high,0.0,15,0,9.4
